Approach,Model,Corruption Type,Date,Training Time,Fscore
Salt&Pepper,ResNet50,snow_3,2024-04-14 05:13:39.706845,622.8472981452942,0.692283653379559
Salt&Pepper,ResNet50,spatter_3,2024-04-14 05:13:42.044816,622.8472981452942,0.7234618794533303
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-14 05:13:44.375767,622.8472981452942,0.7794386832213245
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-14 05:13:46.708474,622.8472981452942,0.7088882808006994
Salt&Pepper,ResNet50,brightness_3,2024-04-14 05:24:12.492317,620.962236404419,0.6783709589409674
Salt&Pepper,ResNet50,contrast_3,2024-04-14 05:24:15.774791,620.962236404419,0.257122526393337
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-14 05:24:18.132023,620.962236404419,0.6384897417150956
Salt&Pepper,ResNet50,elastic_3,2024-04-14 05:24:20.488476,620.962236404419,0.5992527446145065
Salt&Pepper,ResNet50,fog_3,2024-04-14 05:24:22.843625,620.962236404419,0.4608669470289873
Salt&Pepper,ResNet50,frost_3,2024-04-14 05:24:25.189299,620.962236404419,0.5485411282380416
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-14 05:24:27.559475,620.962236404419,0.6412485182510762
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-14 05:24:29.903279,620.962236404419,0.5848184522123767
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-14 05:24:32.256550,620.962236404419,0.7318921512439863
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-14 05:24:34.613423,620.962236404419,0.7049370165222184
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-14 05:24:36.973805,620.962236404419,0.7279735506028919
Salt&Pepper,ResNet50,motion_blur_3,2024-04-14 05:24:39.332420,620.962236404419,0.4975050406076771
Salt&Pepper,ResNet50,pixelate_3,2024-04-14 05:24:41.672268,620.962236404419,0.7045361928569406
Salt&Pepper,ResNet50,saturate_3,2024-04-14 05:24:44.022364,620.962236404419,0.7290160114097219
Salt&Pepper,ResNet50,shot_noise_3,2024-04-14 05:24:46.375273,620.962236404419,0.7333469433479541
Salt&Pepper,ResNet50,snow_3,2024-04-14 05:24:48.784017,620.962236404419,0.636781305238805
Salt&Pepper,ResNet50,spatter_3,2024-04-14 05:24:51.146588,620.962236404419,0.6635879772189843
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-14 05:24:53.500414,620.962236404419,0.7296857146380828
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-14 05:24:55.861521,620.962236404419,0.5804628347880201
Salt&Pepper,ResNet50,brightness_3,2024-04-14 05:38:14.440526,793.7170326709747,0.8161408614385646
Salt&Pepper,ResNet50,contrast_3,2024-04-14 05:38:16.786646,793.7170326709747,0.4031937830036633
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-14 05:38:19.121317,793.7170326709747,0.83701870287418
Salt&Pepper,ResNet50,elastic_3,2024-04-14 05:38:21.468681,793.7170326709747,0.7598239027367528
Salt&Pepper,ResNet50,fog_3,2024-04-14 05:38:23.801629,793.7170326709747,0.6214379180300862
Salt&Pepper,ResNet50,frost_3,2024-04-14 05:38:26.141338,793.7170326709747,0.6939759777195377
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-14 05:38:28.491234,793.7170326709747,0.7905115701944367
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-14 05:38:30.823865,793.7170326709747,0.8250728967252545
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-14 05:38:33.165683,793.7170326709747,0.8053189618943488
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-14 05:38:35.584092,793.7170326709747,0.7894632241922165
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-14 05:38:37.927931,793.7170326709747,0.8177845110206803
Salt&Pepper,ResNet50,motion_blur_3,2024-04-14 05:38:40.274913,793.7170326709747,0.7520479128731776
Salt&Pepper,ResNet50,pixelate_3,2024-04-14 05:38:42.616800,793.7170326709747,0.8329202054674107
Salt&Pepper,ResNet50,saturate_3,2024-04-14 05:38:44.953036,793.7170326709747,0.8088221009696028
Salt&Pepper,ResNet50,shot_noise_3,2024-04-14 05:38:47.297851,793.7170326709747,0.8181148562783113
Salt&Pepper,ResNet50,snow_3,2024-04-14 05:38:49.644234,793.7170326709747,0.7139106088891443
Salt&Pepper,ResNet50,spatter_3,2024-04-14 05:38:51.980321,793.7170326709747,0.6971820747866234
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-14 05:38:54.325485,793.7170326709747,0.8199790997378964
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-14 05:38:56.660764,793.7170326709747,0.8012570408114481
Salt&Pepper,ResNet50,brightness_3,2024-04-14 05:52:13.832568,792.4075124263763,0.7919400271088632
Salt&Pepper,ResNet50,contrast_3,2024-04-14 05:52:17.121332,792.4075124263763,0.4443929275744445
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-14 05:52:19.460563,792.4075124263763,0.8588642602031913
Salt&Pepper,ResNet50,elastic_3,2024-04-14 05:52:21.839213,792.4075124263763,0.7831626485994989
Salt&Pepper,ResNet50,fog_3,2024-04-14 05:52:24.205251,792.4075124263763,0.6202474888757681
Salt&Pepper,ResNet50,frost_3,2024-04-14 05:52:26.534276,792.4075124263763,0.6170460140482679
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-14 05:52:28.870565,792.4075124263763,0.8291061966105964
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-14 05:52:31.224092,792.4075124263763,0.8401768429583919
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-14 05:52:33.588075,792.4075124263763,0.8591375051759058
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-14 05:52:35.922458,792.4075124263763,0.8491664737258544
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-14 05:52:38.269163,792.4075124263763,0.8656451833719941
Salt&Pepper,ResNet50,motion_blur_3,2024-04-14 05:52:40.618832,792.4075124263763,0.7412620117184031
Salt&Pepper,ResNet50,pixelate_3,2024-04-14 05:52:42.960496,792.4075124263763,0.8693861585708168
Salt&Pepper,ResNet50,saturate_3,2024-04-14 05:52:45.306566,792.4075124263763,0.8482746540084951
Salt&Pepper,ResNet50,shot_noise_3,2024-04-14 05:52:47.649215,792.4075124263763,0.8673361512281688
Salt&Pepper,ResNet50,snow_3,2024-04-14 05:52:49.985408,792.4075124263763,0.7457150646992188
Salt&Pepper,ResNet50,spatter_3,2024-04-14 05:52:52.328991,792.4075124263763,0.7634856036099926
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-14 05:52:54.680232,792.4075124263763,0.8653917566602833
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-14 05:52:57.020466,792.4075124263763,0.806771576797105
Salt&Pepper,ResNet50,brightness_3,2024-04-14 06:06:13.781353,792.03360247612,0.8416972776906235
Salt&Pepper,ResNet50,contrast_3,2024-04-14 06:06:17.057393,792.03360247612,0.3464500972304741
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-14 06:06:19.409525,792.03360247612,0.844296743727301
Salt&Pepper,ResNet50,elastic_3,2024-04-14 06:06:21.754351,792.03360247612,0.7688782791390556
Salt&Pepper,ResNet50,fog_3,2024-04-14 06:06:24.100396,792.03360247612,0.5689668837987575
Salt&Pepper,ResNet50,frost_3,2024-04-14 06:06:26.447209,792.03360247612,0.6715161039989287
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-14 06:06:28.789095,792.03360247612,0.8219901206633665
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-14 06:06:31.137057,792.03360247612,0.8106507749396636
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-14 06:06:33.476363,792.03360247612,0.8731332100797108
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-14 06:06:35.827441,792.03360247612,0.8595874598204656
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-14 06:06:38.177901,792.03360247612,0.8745417856248447
Salt&Pepper,ResNet50,motion_blur_3,2024-04-14 06:06:40.538308,792.03360247612,0.7139766235744813
Salt&Pepper,ResNet50,pixelate_3,2024-04-14 06:06:42.881234,792.03360247612,0.8743338081461809
Salt&Pepper,ResNet50,saturate_3,2024-04-14 06:06:45.228861,792.03360247612,0.8791925829376754
Salt&Pepper,ResNet50,shot_noise_3,2024-04-14 06:06:47.585390,792.03360247612,0.8812529834531571
Salt&Pepper,ResNet50,snow_3,2024-04-14 06:06:49.924967,792.03360247612,0.7819586037095603
Salt&Pepper,ResNet50,spatter_3,2024-04-14 06:06:52.276914,792.03360247612,0.7776980390640038
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-14 06:06:54.612412,792.03360247612,0.8859207178907506
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-14 06:06:56.943320,792.03360247612,0.7803022109355866
Salt&Pepper,ResNet50,brightness_3,2024-04-14 06:19:33.742356,751.9942991733551,0.792072231168121
Salt&Pepper,ResNet50,contrast_3,2024-04-14 06:19:36.074824,751.9942991733551,0.3450630720574362
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-14 06:19:38.412639,751.9942991733551,0.8149595966354706
Salt&Pepper,ResNet50,elastic_3,2024-04-14 06:19:40.746234,751.9942991733551,0.7369416133015259
Salt&Pepper,ResNet50,fog_3,2024-04-14 06:19:43.088095,751.9942991733551,0.555285683423304
Salt&Pepper,ResNet50,frost_3,2024-04-14 06:19:45.421646,751.9942991733551,0.630787894573688
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-14 06:19:47.754271,751.9942991733551,0.8011395823648227
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-14 06:19:50.069013,751.9942991733551,0.7820210516574455
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-14 06:19:52.393559,751.9942991733551,0.8540593148242582
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-14 06:19:54.723018,751.9942991733551,0.8476537841683877
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-14 06:19:57.054167,751.9942991733551,0.8496959401425412
Salt&Pepper,ResNet50,motion_blur_3,2024-04-14 06:19:59.375724,751.9942991733551,0.6714602771822035
Salt&Pepper,ResNet50,pixelate_3,2024-04-14 06:20:01.701571,751.9942991733551,0.85079042250027
Salt&Pepper,ResNet50,saturate_3,2024-04-14 06:20:04.036568,751.9942991733551,0.8354480524772969
Salt&Pepper,ResNet50,shot_noise_3,2024-04-14 06:20:06.378299,751.9942991733551,0.861300765039293
Salt&Pepper,ResNet50,snow_3,2024-04-14 06:20:08.755028,751.9942991733551,0.7516411584021273
Salt&Pepper,ResNet50,spatter_3,2024-04-14 06:20:11.093237,751.9942991733551,0.7814232107651211
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-14 06:20:13.437331,751.9942991733551,0.8662543430131876
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-14 06:20:15.773320,751.9942991733551,0.7554869523192618
Salt&Pepper,ResNet50,brightness_3,2024-04-14 06:31:25.549409,664.965475320816,0.6878954998228338
Salt&Pepper,ResNet50,contrast_3,2024-04-14 06:31:27.901165,664.965475320816,0.3138218415209461
Salt&Pepper,ResNet50,defocus_blur_3,2024-04-14 06:31:30.241063,664.965475320816,0.7231767730528664
Salt&Pepper,ResNet50,elastic_3,2024-04-14 06:31:32.599814,664.965475320816,0.6522609550789484
Salt&Pepper,ResNet50,fog_3,2024-04-14 06:31:34.955682,664.965475320816,0.4835161091803667
Salt&Pepper,ResNet50,frost_3,2024-04-14 06:31:37.301542,664.965475320816,0.5068839131729156
Salt&Pepper,ResNet50,frosted_glass_blur_3,2024-04-14 06:31:39.674378,664.965475320816,0.6957744231838443
Salt&Pepper,ResNet50,gaussian_blur_3,2024-04-14 06:31:42.014688,664.965475320816,0.6938522324380346
Salt&Pepper,ResNet50,gaussian_noise_3,2024-04-14 06:31:44.426432,664.965475320816,0.7391173870519163
Salt&Pepper,ResNet50,impulse_noise_3,2024-04-14 06:31:46.766824,664.965475320816,0.7192296800012699
Salt&Pepper,ResNet50,jpeg_compression_3,2024-04-14 06:31:49.117864,664.965475320816,0.7487754002547315
Salt&Pepper,ResNet50,motion_blur_3,2024-04-14 06:31:51.456770,664.965475320816,0.6091598357370325
Salt&Pepper,ResNet50,pixelate_3,2024-04-14 06:31:53.809959,664.965475320816,0.7535986066699449
Salt&Pepper,ResNet50,saturate_3,2024-04-14 06:31:56.139272,664.965475320816,0.7584401501043232
Salt&Pepper,ResNet50,shot_noise_3,2024-04-14 06:31:58.493714,664.965475320816,0.7472643782256896
Salt&Pepper,ResNet50,snow_3,2024-04-14 06:32:00.846683,664.965475320816,0.6328861693041122
Salt&Pepper,ResNet50,spatter_3,2024-04-14 06:32:03.195551,664.965475320816,0.6471329975204179
Salt&Pepper,ResNet50,speckle_noise_3,2024-04-14 06:32:05.550951,664.965475320816,0.7545977520864461
Salt&Pepper,ResNet50,zoom_blur_3,2024-04-14 06:32:07.899215,664.965475320816,0.6908672052229603
Gaussian,ResNet50,brightness_3,2024-04-14 06:46:39.941677,867.3588624000549,0.8291545496461833
Gaussian,ResNet50,contrast_3,2024-04-14 06:46:43.226807,867.3588624000549,0.2348881250983147
Gaussian,ResNet50,defocus_blur_3,2024-04-14 06:46:45.563578,867.3588624000549,0.7597068173022508
Gaussian,ResNet50,elastic_3,2024-04-14 06:46:47.909796,867.3588624000549,0.6910312646728112
Gaussian,ResNet50,fog_3,2024-04-14 06:46:50.247935,867.3588624000549,0.4964537186540362
Gaussian,ResNet50,frost_3,2024-04-14 06:46:52.601572,867.3588624000549,0.6907174776104303
Gaussian,ResNet50,frosted_glass_blur_3,2024-04-14 06:46:54.956644,867.3588624000549,0.7775030965921776
Gaussian,ResNet50,gaussian_blur_3,2024-04-14 06:46:57.293390,867.3588624000549,0.6868663699053208
Gaussian,ResNet50,gaussian_noise_3,2024-04-14 06:46:59.639428,867.3588624000549,0.8834889005353794
Gaussian,ResNet50,impulse_noise_3,2024-04-14 06:47:01.983397,867.3588624000549,0.8322492639344798
Gaussian,ResNet50,jpeg_compression_3,2024-04-14 06:47:04.334174,867.3588624000549,0.8643595482733849
Gaussian,ResNet50,motion_blur_3,2024-04-14 06:47:06.667612,867.3588624000549,0.555947736638083
Gaussian,ResNet50,pixelate_3,2024-04-14 06:47:08.996844,867.3588624000549,0.8522920673077801
Gaussian,ResNet50,saturate_3,2024-04-14 06:47:11.345442,867.3588624000549,0.8732254424945332
Gaussian,ResNet50,shot_noise_3,2024-04-14 06:47:13.701179,867.3588624000549,0.8945052892374775
Gaussian,ResNet50,snow_3,2024-04-14 06:47:16.037442,867.3588624000549,0.7979194063761269
Gaussian,ResNet50,spatter_3,2024-04-14 06:47:18.385602,867.3588624000549,0.8035273282310159
Gaussian,ResNet50,speckle_noise_3,2024-04-14 06:47:20.732289,867.3588624000549,0.8946075320970147
Gaussian,ResNet50,zoom_blur_3,2024-04-14 06:47:23.054610,867.3588624000549,0.6649304283028624
Gaussian,ResNet50,brightness_3,2024-04-14 07:00:29.202869,780.5283827781677,0.7256039626205425
Gaussian,ResNet50,contrast_3,2024-04-14 07:00:31.568861,780.5283827781677,0.1409946754399276
Gaussian,ResNet50,defocus_blur_3,2024-04-14 07:00:33.937391,780.5283827781677,0.5658723659063065
Gaussian,ResNet50,elastic_3,2024-04-14 07:00:36.311373,780.5283827781677,0.520723661649753
Gaussian,ResNet50,fog_3,2024-04-14 07:00:38.686171,780.5283827781677,0.3066549256062346
Gaussian,ResNet50,frost_3,2024-04-14 07:00:41.104581,780.5283827781677,0.5468597250475423
Gaussian,ResNet50,frosted_glass_blur_3,2024-04-14 07:00:43.479679,780.5283827781677,0.6300329742143702
Gaussian,ResNet50,gaussian_blur_3,2024-04-14 07:00:45.847053,780.5283827781677,0.4742922373823129
Gaussian,ResNet50,gaussian_noise_3,2024-04-14 07:00:48.218787,780.5283827781677,0.8226066397753117
Gaussian,ResNet50,impulse_noise_3,2024-04-14 07:00:50.607704,780.5283827781677,0.8083124367285093
Gaussian,ResNet50,jpeg_compression_3,2024-04-14 07:00:53.000721,780.5283827781677,0.7507760143370462
Gaussian,ResNet50,motion_blur_3,2024-04-14 07:00:55.374068,780.5283827781677,0.3589020557923301
Gaussian,ResNet50,pixelate_3,2024-04-14 07:00:57.752926,780.5283827781677,0.7132870305566942
Gaussian,ResNet50,saturate_3,2024-04-14 07:01:00.114748,780.5283827781677,0.7603553199376234
Gaussian,ResNet50,shot_noise_3,2024-04-14 07:01:02.479226,780.5283827781677,0.8117107217288376
Gaussian,ResNet50,snow_3,2024-04-14 07:01:04.863141,780.5283827781677,0.727243224611693
Gaussian,ResNet50,spatter_3,2024-04-14 07:01:07.235270,780.5283827781677,0.7798188784736234
Gaussian,ResNet50,speckle_noise_3,2024-04-14 07:01:09.594540,780.5283827781677,0.8000622407740507
Gaussian,ResNet50,zoom_blur_3,2024-04-14 07:01:12.029812,780.5283827781677,0.4567834638563798
Gaussian,ResNet50,brightness_3,2024-04-14 07:14:55.615796,819.0609936714172,0.8507119649559858
Gaussian,ResNet50,contrast_3,2024-04-14 07:14:58.895866,819.0609936714172,0.4944877950699342
Gaussian,ResNet50,defocus_blur_3,2024-04-14 07:15:01.232120,819.0609936714172,0.8458174987852672
Gaussian,ResNet50,elastic_3,2024-04-14 07:15:03.565794,819.0609936714172,0.7783259880232822
Gaussian,ResNet50,fog_3,2024-04-14 07:15:05.904065,819.0609936714172,0.6725077523174069
Gaussian,ResNet50,frost_3,2024-04-14 07:15:08.240427,819.0609936714172,0.6898949199573627
Gaussian,ResNet50,frosted_glass_blur_3,2024-04-14 07:15:10.568431,819.0609936714172,0.7761681060437169
Gaussian,ResNet50,gaussian_blur_3,2024-04-14 07:15:12.887381,819.0609936714172,0.7977089219449527
Gaussian,ResNet50,gaussian_noise_3,2024-04-14 07:15:15.737602,819.0609936714172,0.771471118739214
Gaussian,ResNet50,impulse_noise_3,2024-04-14 07:15:18.079911,819.0609936714172,0.7027870856240919
Gaussian,ResNet50,jpeg_compression_3,2024-04-14 07:15:20.434514,819.0609936714172,0.8598376263601363
Gaussian,ResNet50,motion_blur_3,2024-04-14 07:15:22.790236,819.0609936714172,0.6990910145612584
Gaussian,ResNet50,pixelate_3,2024-04-14 07:15:25.129419,819.0609936714172,0.8736745924094438
Gaussian,ResNet50,saturate_3,2024-04-14 07:15:27.481373,819.0609936714172,0.8785121667463379
Gaussian,ResNet50,shot_noise_3,2024-04-14 07:15:29.831931,819.0609936714172,0.8013291800119848
Gaussian,ResNet50,snow_3,2024-04-14 07:15:32.179563,819.0609936714172,0.7243579716935615
Gaussian,ResNet50,spatter_3,2024-04-14 07:15:34.540062,819.0609936714172,0.7106578423578787
Gaussian,ResNet50,speckle_noise_3,2024-04-14 07:15:36.900628,819.0609936714172,0.81636895285775
Gaussian,ResNet50,zoom_blur_3,2024-04-14 07:15:39.254005,819.0609936714172,0.7825701082528699
Gaussian,ResNet50,brightness_3,2024-04-14 07:25:58.646462,614.88552069664,0.6741243250199255
Gaussian,ResNet50,contrast_3,2024-04-14 07:26:01.917817,614.88552069664,0.1362870724459285
Gaussian,ResNet50,defocus_blur_3,2024-04-14 07:26:04.255703,614.88552069664,0.5888963129938964
Gaussian,ResNet50,elastic_3,2024-04-14 07:26:06.617690,614.88552069664,0.5593544295949683
Gaussian,ResNet50,fog_3,2024-04-14 07:26:08.945217,614.88552069664,0.3330068260557987
Gaussian,ResNet50,frost_3,2024-04-14 07:26:11.275857,614.88552069664,0.562700730242071
Gaussian,ResNet50,frosted_glass_blur_3,2024-04-14 07:26:13.608749,614.88552069664,0.6087753770635004
Gaussian,ResNet50,gaussian_blur_3,2024-04-14 07:26:15.943201,614.88552069664,0.5148957166824004
Gaussian,ResNet50,gaussian_noise_3,2024-04-14 07:26:18.281758,614.88552069664,0.6681137377311379
Gaussian,ResNet50,impulse_noise_3,2024-04-14 07:26:20.614503,614.88552069664,0.602748568915749
Gaussian,ResNet50,jpeg_compression_3,2024-04-14 07:26:22.951717,614.88552069664,0.6901945403215564
Gaussian,ResNet50,motion_blur_3,2024-04-14 07:26:25.282047,614.88552069664,0.39627862476931
Gaussian,ResNet50,pixelate_3,2024-04-14 07:26:27.607371,614.88552069664,0.6882208587166257
Gaussian,ResNet50,saturate_3,2024-04-14 07:26:29.940120,614.88552069664,0.7044963626281648
Gaussian,ResNet50,shot_noise_3,2024-04-14 07:26:32.276392,614.88552069664,0.6894914839164412
Gaussian,ResNet50,snow_3,2024-04-14 07:26:34.611306,614.88552069664,0.6368353517008076
Gaussian,ResNet50,spatter_3,2024-04-14 07:26:36.953154,614.88552069664,0.6046990871683311
Gaussian,ResNet50,speckle_noise_3,2024-04-14 07:26:39.279903,614.88552069664,0.6930854219876936
Gaussian,ResNet50,zoom_blur_3,2024-04-14 07:26:41.609052,614.88552069664,0.5235930957952747
Gaussian,ResNet50,brightness_3,2024-04-14 07:41:08.454924,862.2957224845886,0.8172275074291063
Gaussian,ResNet50,contrast_3,2024-04-14 07:41:10.818242,862.2957224845886,0.2859933453736648
Gaussian,ResNet50,defocus_blur_3,2024-04-14 07:41:13.172631,862.2957224845886,0.7657320903428845
Gaussian,ResNet50,elastic_3,2024-04-14 07:41:15.551637,862.2957224845886,0.6989128696937943
Gaussian,ResNet50,fog_3,2024-04-14 07:41:17.905270,862.2957224845886,0.5344181003010187
Gaussian,ResNet50,frost_3,2024-04-14 07:41:20.249260,862.2957224845886,0.6272836372847693
Gaussian,ResNet50,frosted_glass_blur_3,2024-04-14 07:41:22.613432,862.2957224845886,0.7645240937409391
Gaussian,ResNet50,gaussian_blur_3,2024-04-14 07:41:25.024829,862.2957224845886,0.6950243945251647
Gaussian,ResNet50,gaussian_noise_3,2024-04-14 07:41:27.371746,862.2957224845886,0.8699694777444312
Gaussian,ResNet50,impulse_noise_3,2024-04-14 07:41:29.729531,862.2957224845886,0.839234761801225
Gaussian,ResNet50,jpeg_compression_3,2024-04-14 07:41:32.079920,862.2957224845886,0.8620555775010068
Gaussian,ResNet50,motion_blur_3,2024-04-14 07:41:34.435580,862.2957224845886,0.5746424100733355
Gaussian,ResNet50,pixelate_3,2024-04-14 07:41:36.768832,862.2957224845886,0.8485133535967526
Gaussian,ResNet50,saturate_3,2024-04-14 07:41:39.122152,862.2957224845886,0.8678901695673581
