strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg),severity
Mixed,Xception,Brightness 5,2024-11-05 19:32:02.470672,2636.490400314331,9,0.745,0.789572536945343,0.6085734364019677,0.866,0.7148163433759801,1000.0,0.8892339544513458,0.859,0.8738555442522888,1000.0,0.7053140096618358,0.73,0.7174447174447175,1000.0,0.4925705794947994,0.663,0.5652173913043478,1000.0,0.8556701030927835,0.664,0.7477477477477477,1000.0,0.7137850467289719,0.611,0.658405172413793,1000.0,0.7842761265580057,0.818,0.8007831620166421,1000.0,0.8195266272189349,0.831,0.8252234359483615,1000.0,0.8956521739130435,0.721,0.7988919667590028,1000.0,0.9334239130434784,0.687,0.7914746543778802,1000.0,0.7698025970565167,0.745,0.7493860135640762,10000.0,0.7698025970565167,0.745,0.7493860135640761,10000.0,Highest
Mixed,Xception,Contrast 1,2024-11-05 19:32:13.377490,2636.490400314331,9,0.8257,0.5303677320480347,0.7956403269754768,0.876,0.8338886244645406,1000.0,0.9545945945945946,0.883,0.9174025974025972,1000.0,0.7682186234817814,0.759,0.7635814889336017,1000.0,0.6986301369863014,0.663,0.68034889687019,1000.0,0.7467811158798283,0.87,0.8036951501154733,1000.0,0.7932166301969366,0.725,0.7575757575757576,1000.0,0.8003487358326068,0.918,0.855146716348393,1000.0,0.8968421052631579,0.852,0.8738461538461537,1000.0,0.8941058941058941,0.895,0.894552723638181,1000.0,0.9488372093023256,0.816,0.8774193548387096,1000.0,0.8297215372618902,0.8257000000000001,0.8257457464033597,10000.0,0.8297215372618905,0.8257,0.8257457464033597,10000.0,Mid-Range
Mixed,Xception,Contrast 2,2024-11-05 19:32:24.028699,2636.490400314331,9,0.7395,0.8376080989837646,0.7267950963222417,0.83,0.7749766573295984,1000.0,0.963157894736842,0.732,0.8318181818181819,1000.0,0.7067209775967414,0.694,0.7003027245206862,1000.0,0.5449438202247191,0.679,0.6046304541406947,1000.0,0.5764476252439817,0.886,0.6984627512810405,1000.0,0.8658940397350994,0.523,0.6521197007481297,1000.0,0.7465870307167235,0.875,0.8057090239410681,1000.0,0.9438990182328192,0.673,0.7857559836544075,1000.0,0.7362817362817363,0.899,0.809545249887438,1000.0,0.9695024077046548,0.604,0.7443006777572397,1000.0,0.7780229646795559,0.7394999999999999,0.7407621405078484,10000.0,0.7780229646795559,0.7395,0.7407621405078486,10000.0,Highest
Mixed,Xception,Contrast 3,2024-11-05 19:32:35.154127,2636.490400314331,9,0.6498,1.179423689842224,0.6855123674911661,0.776,0.7279549718574109,1000.0,0.9651162790697676,0.581,0.7253433208489388,1000.0,0.6511879049676026,0.603,0.6261682242990655,1000.0,0.4439313984168865,0.673,0.5349761526232114,1000.0,0.4724495362793235,0.866,0.6113660430638899,1000.0,0.854978354978355,0.395,0.5403556771545828,1000.0,0.7074041034790366,0.793,0.7477604903347479,1000.0,0.9562937062937062,0.547,0.6959287531806615,1000.0,0.6153846153846154,0.896,0.729641693811075,1000.0,0.968421052631579,0.368,0.5333333333333333,1000.0,0.7320679318992039,0.6498,0.6472828660506917,10000.0,0.7320679318992038,0.6498,0.6472828660506917,10000.0,Highest
Mixed,Xception,Contrast 4,2024-11-05 19:32:46.329735,2636.490400314331,9,0.5103,1.8168230056762693,0.6039076376554174,0.68,0.6396989651928504,1000.0,0.9839228295819936,0.306,0.4668192219679634,1000.0,0.5887392900856793,0.481,0.5294441386901486,1000.0,0.3414763674986723,0.643,0.4460631286853971,1000.0,0.3509067903838043,0.832,0.4936220706021952,1000.0,0.8351648351648352,0.228,0.3582089552238806,1000.0,0.6530172413793104,0.606,0.6286307053941909,1000.0,0.9649595687331536,0.358,0.5222465353756383,1000.0,0.4753735473159933,0.859,0.6120413252582829,1000.0,0.9734513274336284,0.11,0.1976639712488768,1000.0,0.6770919435232489,0.5103000000000001,0.4894439017639424,10000.0,0.6770919435232489,0.5103,0.4894439017639424,10000.0,Highest
Mixed,Xception,Contrast 5,2024-11-05 19:32:56.004909,2636.490400314331,9,0.2572,3.328031539916992,0.2311776061776062,0.479,0.3118489583333333,1000.0,0.0,0.0,0.0,1000.0,0.4731182795698925,0.088,0.148397976391231,1000.0,0.2255859375,0.462,0.3031496062992126,1000.0,0.2189973614775725,0.581,0.3180947166712292,1000.0,0.4285714285714285,0.006,0.0118343195266272,1000.0,0.6576576576576577,0.073,0.1314131413141314,1000.0,1.0,0.014,0.0276134122287968,1000.0,0.2994486560992419,0.869,0.4454126089185033,1000.0,0.0,0.0,0.0,1000.0,0.3534556927053399,0.2572,0.1697764739683064,10000.0,0.3534556927053399,0.2572,0.1697764739683065,10000.0,Highest
Mixed,Xception,Defocus Blur 1,2024-11-05 19:33:06.022208,2636.490400314331,9,0.8377,0.5002104043960571,0.8391136801541426,0.871,0.8547595682041217,1000.0,0.9289340101522844,0.915,0.9219143576826196,1000.0,0.7797797797797797,0.779,0.7793896948474237,1000.0,0.7401847575057737,0.641,0.6870310825294749,1000.0,0.8298714144411474,0.839,0.8344107409249131,1000.0,0.720216606498195,0.798,0.7571157495256167,1000.0,0.8364140480591498,0.905,0.8693563880883767,1000.0,0.8471575023299162,0.909,0.8769898697539796,1000.0,0.9344086021505376,0.869,0.9005181347150261,1000.0,0.9372246696035242,0.851,0.8920335429769392,1000.0,0.839330507067445,0.8376999999999999,0.8373519129248491,10000.0,0.839330507067445,0.8377,0.837351912924849,10000.0,Lowest
Mixed,Xception,Defocus Blur 2,2024-11-05 19:33:16.730500,2636.490400314331,9,0.8331,0.5085325837135315,0.8357487922705314,0.865,0.8501228501228502,1000.0,0.933678756476684,0.901,0.9170483460559796,1000.0,0.7667322834645669,0.779,0.7728174603174602,1000.0,0.7021276595744681,0.66,0.6804123711340208,1000.0,0.804739336492891,0.849,0.8262773722627736,1000.0,0.7288930581613509,0.777,0.7521781219748306,1000.0,0.8552253116011506,0.892,0.873225648556045,1000.0,0.8589251439539347,0.895,0.8765915768854065,1000.0,0.9242105263157896,0.878,0.9005128205128204,1000.0,0.9403153153153152,0.835,0.8845338983050848,1000.0,0.8350596183626683,0.8331,0.8333720466127271,10000.0,0.8350596183626682,0.8331,0.8333720466127271,10000.0,Lowest
Mixed,Xception,Defocus Blur 3,2024-11-05 19:33:28.620952,2636.490400314331,9,0.8232,0.5416502356529236,0.8323529411764706,0.849,0.8405940594059407,1000.0,0.9321314952279958,0.879,0.9047864127637674,1000.0,0.7403574788334901,0.787,0.7629665535627728,1000.0,0.6634615384615384,0.69,0.6764705882352942,1000.0,0.7811634349030471,0.846,0.812289966394623,1000.0,0.7323671497584541,0.758,0.744963144963145,1000.0,0.8757575757575757,0.867,0.871356783919598,1000.0,0.8616915422885573,0.866,0.8638403990024938,1000.0,0.9116135662898252,0.887,0.899138367967562,1000.0,0.9469339622641508,0.803,0.8690476190476191,1000.0,0.8277830684961105,0.8232000000000002,0.8245453895262816,10000.0,0.8277830684961104,0.8232,0.8245453895262815,10000.0,Lowest
Mixed,Xception,Defocus Blur 4,2024-11-05 19:33:40.014467,2636.490400314331,9,0.8032,0.5952654480934143,0.8267326732673267,0.835,0.8308457711442786,1000.0,0.9265658747300216,0.858,0.8909657320872274,1000.0,0.7038703870387039,0.782,0.7408810990052107,1000.0,0.6087336244541485,0.697,0.6498834498834498,1000.0,0.7479674796747967,0.828,0.7859515899383008,1000.0,0.7170923379174853,0.73,0.7234886025768088,1000.0,0.8837719298245614,0.806,0.8430962343096235,1000.0,0.8593272171253823,0.843,0.851085310449268,1000.0,0.9005076142131979,0.887,0.8937027707808564,1000.0,0.951552795031056,0.766,0.8487534626038781,1000.0,0.812612193327668,0.8032,0.8058654022778903,10000.0,0.8126121933276681,0.8032,0.8058654022778902,10000.0,Lowest
Mixed,Xception,Defocus Blur 5,2024-11-05 19:33:53.407406,2636.490400314331,9,0.7346,0.8357415199279785,0.8155136268343816,0.778,0.7963152507676561,1000.0,0.9223181257706536,0.748,0.8260629486471563,1000.0,0.5928189457601223,0.776,0.6721524469467303,1000.0,0.4767441860465116,0.738,0.5792778649921507,1000.0,0.7025823686553874,0.789,0.743287800282619,1000.0,0.6560170394036209,0.616,0.6353790613718412,1000.0,0.8921052631578947,0.678,0.7704545454545455,1000.0,0.8495475113122172,0.751,0.79723991507431,1000.0,0.8357771260997068,0.855,0.8452792881858625,1000.0,0.950693374422188,0.617,0.7483323226197695,1000.0,0.7694117567462684,0.7346000000000001,0.7413781444342641,10000.0,0.7694117567462683,0.7346,0.7413781444342641,10000.0,Mid-Range
Mixed,Xception,Elastic 1,2024-11-05 19:34:04.791324,2636.490400314331,9,0.8008,0.6161311268806458,0.787793427230047,0.839,0.8125907990314769,1000.0,0.9143763213530656,0.865,0.8890030832476876,1000.0,0.6888694127957932,0.786,0.7342363381597385,1000.0,0.6575916230366492,0.628,0.6424552429667519,1000.0,0.7721280602636534,0.82,0.7953443258971872,1000.0,0.7226061204343535,0.732,0.7272727272727273,1000.0,0.8385214007782101,0.862,0.8500986193293886,1000.0,0.8287937743190662,0.852,0.8402366863905325,1000.0,0.898109243697479,0.855,0.8760245901639344,1000.0,0.9493827160493828,0.769,0.8497237569060774,1000.0,0.80581720999577,0.8008000000000001,0.8016986169365502,10000.0,0.80581720999577,0.8008,0.8016986169365502,10000.0,Highest
Mixed,Xception,Elastic 2,2024-11-05 19:34:14.364291,2636.490400314331,9,0.8076,0.5903492569923401,0.7866419294990723,0.848,0.8161693936477382,1000.0,0.9222577209797655,0.866,0.893243940175348,1000.0,0.714936247723133,0.785,0.7483317445185891,1000.0,0.6735537190082644,0.652,0.6626016260162602,1000.0,0.7821497120921305,0.815,0.7982370225269343,1000.0,0.7203065134099617,0.752,0.7358121330724069,1000.0,0.8317307692307693,0.865,0.8480392156862744,1000.0,0.83984375,0.86,0.8498023715415021,1000.0,0.9092827004219408,0.862,0.8850102669404517,1000.0,0.9413919413919414,0.771,0.8477185266630016,1000.0,0.8122095003756978,0.8076000000000001,0.8084966240788507,10000.0,0.812209500375698,0.8076,0.8084966240788506,10000.0,Highest
Mixed,Xception,Elastic 3,2024-11-05 19:34:24.640466,2636.490400314331,9,0.7981,0.6286006569862366,0.7933333333333333,0.833,0.8126829268292683,1000.0,0.9088016967126192,0.857,0.8821410190427175,1000.0,0.6856392294220666,0.783,0.7310924369747899,1000.0,0.6323957322987391,0.652,0.6420482520925653,1000.0,0.7693032015065914,0.817,0.792434529582929,1000.0,0.7242718446601941,0.746,0.734975369458128,1000.0,0.8451417004048583,0.835,0.8400402414486922,1000.0,0.8369351669941061,0.852,0.8444003964321111,1000.0,0.8994764397905759,0.859,0.878772378516624,1000.0,0.9564660691421256,0.747,0.8388545760808535,1000.0,0.8051764414265209,0.7981,0.7997442126458679,10000.0,0.805176441426521,0.7981,0.7997442126458678,10000.0,Highest
Mixed,Xception,Elastic 4,2024-11-05 19:34:35.016852,2636.490400314331,9,0.7699,0.730285108089447,0.7717287488061128,0.808,0.789447972642892,1000.0,0.9256678281068524,0.797,0.8565287479849544,1000.0,0.6785063752276868,0.745,0.7102001906577693,1000.0,0.5973214285714286,0.669,0.6311320754716981,1000.0,0.7069408740359897,0.825,0.7614213197969543,1000.0,0.67360454115421,0.712,0.6922702965483714,1000.0,0.8316633266533067,0.83,0.8308308308308309,1000.0,0.8067632850241546,0.835,0.8206388206388205,1000.0,0.8967082860385925,0.79,0.8399787347155768,1000.0,0.9347826086956522,0.688,0.7926267281105991,1000.0,0.7823687302313986,0.7699,0.7725075717398466,10000.0,0.7823687302313986,0.7699,0.7725075717398467,10000.0,Mid-Range
Mixed,Xception,Elastic 5,2024-11-05 19:34:46.787923,2636.490400314331,9,0.7269,0.8583462834358215,0.7372330547818013,0.794,0.7645642753972076,1000.0,0.93234100135318,0.689,0.792409430707303,1000.0,0.6880252100840336,0.655,0.6711065573770492,1000.0,0.5299910474485229,0.592,0.5592820028341994,1000.0,0.6582381729200653,0.807,0.7250673854447439,1000.0,0.6049382716049383,0.686,0.6429240862230554,1000.0,0.7353711790393013,0.842,0.7850815850815851,1000.0,0.7654784240150094,0.816,0.7899322362052275,1000.0,0.9049429657794676,0.714,0.7982112912241475,1000.0,0.8927152317880794,0.674,0.7680911680911682,1000.0,0.7449274558814398,0.7269000000000001,0.7296670018585687,10000.0,0.7449274558814399,0.7269,0.7296670018585686,10000.0,Mid-Range
