strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
Mixed,ResNet50,Spatter 2,2024-11-04 12:13:08.554097,1949.316257953644,5,0.7867,0.8061187863349915,0.8057142857142857,0.846,0.8253658536585367,1000.0,0.9106029106029108,0.876,0.8929663608562691,1000.0,0.8703703703703703,0.564,0.6844660194174756,1000.0,0.6620689655172414,0.576,0.616042780748663,1000.0,0.7215756490599821,0.806,0.7614548889938593,1000.0,0.7453347969264544,0.679,0.7106227106227105,1000.0,0.7278635255889521,0.896,0.8032272523532049,1000.0,0.7683566433566433,0.879,0.8199626865671642,1000.0,0.9036402569593148,0.844,0.8728024819027922,1000.0,0.795233892321271,0.901,0.8448195030473511,1000.0,0.7910761296417426,0.7867,0.7831730538168028,10000.0,0.7910761296417426,0.7867,0.7831730538168027,10000.0
Mixed,ResNet50,Spatter 3,2024-11-04 12:13:15.210866,1949.316257953644,5,0.7355,1.0112603902816772,0.7718052738336714,0.761,0.7663645518630412,1000.0,0.8821689259645464,0.846,0.8637059724349158,1000.0,0.8446428571428571,0.473,0.6064102564102565,1000.0,0.5982339955849889,0.542,0.5687303252885625,1000.0,0.6544821583986075,0.752,0.6998604001861329,1000.0,0.7244186046511628,0.623,0.6698924731182796,1000.0,0.636098981077147,0.874,0.7363100252737995,1000.0,0.7508896797153025,0.844,0.7947269303201506,1000.0,0.8886255924170616,0.75,0.8134490238611715,1000.0,0.7189014539579968,0.89,0.7953529937444146,1000.0,0.7470267522743341,0.7354999999999999,0.7314802952500724,10000.0,0.7470267522743342,0.7355,0.7314802952500725,10000.0
Mixed,ResNet50,Spatter 4,2024-11-04 12:13:21.658800,1949.316257953644,5,0.7565,0.8955651521682739,0.7192205491585474,0.812,0.7627994363550964,1000.0,0.909853249475891,0.868,0.8884339815762538,1000.0,0.8366336633663366,0.507,0.6313823163138231,1000.0,0.6327272727272727,0.522,0.572054794520548,1000.0,0.6970486111111112,0.803,0.746282527881041,1000.0,0.667,0.667,0.667,1000.0,0.7358333333333333,0.883,0.8027272727272727,1000.0,0.7094220110847189,0.896,0.7918692001767565,1000.0,0.9099876695437732,0.738,0.8150193263390393,1000.0,0.819811320754717,0.869,0.8436893203883495,1000.0,0.76375376805557,0.7565,0.752125817627818,10000.0,0.76375376805557,0.7565,0.752125817627818,10000.0
Mixed,ResNet50,Spatter 5,2024-11-04 12:13:28.212685,1949.316257953644,5,0.7129,1.126776933670044,0.7044573643410853,0.727,0.7155511811023622,1000.0,0.8837209302325582,0.836,0.8591983556012333,1000.0,0.8455114822546973,0.405,0.5476673427991886,1000.0,0.6394101876675603,0.477,0.5463917525773196,1000.0,0.6207171314741036,0.779,0.6909090909090909,1000.0,0.6518595041322314,0.631,0.6412601626016261,1000.0,0.6368876080691642,0.884,0.7403685092127303,1000.0,0.6328928046989721,0.862,0.7298899237933955,1000.0,0.9110225763612216,0.686,0.7826583000570452,1000.0,0.7861811391223156,0.842,0.8131337518107193,1000.0,0.731266072835391,0.7129,0.7067028370464712,10000.0,0.731266072835391,0.7129,0.7067028370464711,10000.0
Mixed,ResNet50,Speckle Noise 1,2024-11-04 12:13:35.410621,1949.316257953644,5,0.8242,0.6341288685798645,0.8274881516587678,0.873,0.8496350364963504,1000.0,0.9153225806451613,0.908,0.9116465863453814,1000.0,0.851140456182473,0.709,0.7735951991271139,1000.0,0.7136204889406287,0.613,0.6594943518020442,1000.0,0.7685269899359561,0.84,0.802675585284281,1000.0,0.7539598732840549,0.714,0.7334360554699538,1000.0,0.8277467411545624,0.889,0.8572806171648988,1000.0,0.8095667870036101,0.897,0.8510436432637571,1000.0,0.9120654396728016,0.892,0.9019211324570272,1000.0,0.8548539114043355,0.907,0.8801552644347405,1000.0,0.8234291419882351,0.8242,0.8220883471845548,10000.0,0.8234291419882351,0.8242,0.8220883471845549,10000.0
Mixed,ResNet50,Speckle Noise 2,2024-11-04 12:13:42.676952,1949.316257953644,5,0.8179,0.6586017608642578,0.8387413962635202,0.853,0.8458106098165593,1000.0,0.919917864476386,0.896,0.9078014184397164,1000.0,0.855036855036855,0.696,0.7673649393605292,1000.0,0.7170035671819263,0.603,0.6550787615426399,1000.0,0.7440423654015887,0.843,0.790436005625879,1000.0,0.7540279269602578,0.702,0.7270844122216469,1000.0,0.7989179440937781,0.886,0.8402086296823138,1000.0,0.7959001782531194,0.893,0.8416588124410933,1000.0,0.916923076923077,0.894,0.9053164556962024,1000.0,0.8422509225092251,0.913,0.8761996161228407,1000.0,0.8182762097099733,0.8179000000000001,0.8156959660949422,10000.0,0.8182762097099733,0.8179,0.8156959660949421,10000.0
Mixed,ResNet50,Speckle Noise 3,2024-11-04 12:13:49.413330,1949.316257953644,5,0.8137,0.678039014339447,0.839481555333998,0.842,0.8407388916625063,1000.0,0.9165818921668362,0.901,0.908724155320222,1000.0,0.8467336683417085,0.674,0.7505567928730512,1000.0,0.7021276595744681,0.594,0.6435536294691224,1000.0,0.7299396031061259,0.846,0.7836961556276053,1000.0,0.7564935064935064,0.699,0.7266112266112266,1000.0,0.7923691215616682,0.893,0.8396803008932769,1000.0,0.809437386569873,0.892,0.8487155090390105,1000.0,0.910493827160494,0.885,0.8975659229208925,1000.0,0.8373161764705882,0.911,0.8726053639846743,1000.0,0.8140974396779267,0.8137000000000001,0.8112447948401588,10000.0,0.8140974396779267,0.8137,0.8112447948401588,10000.0
Mixed,ResNet50,Speckle Noise 4,2024-11-04 12:13:56.124984,1949.316257953644,5,0.798,0.7448515295982361,0.8254620123203286,0.804,0.8145896656534954,1000.0,0.9048582995951416,0.894,0.8993963782696178,1000.0,0.852437417654809,0.647,0.7356452529846504,1000.0,0.6909975669099757,0.568,0.6234906695938528,1000.0,0.7110169491525423,0.839,0.7697247706422019,1000.0,0.7461538461538462,0.679,0.7109947643979058,1000.0,0.7411083540115798,0.896,0.8112267994567678,1000.0,0.7943840579710145,0.877,0.8336501901140685,1000.0,0.9008264462809916,0.872,0.8861788617886179,1000.0,0.8324125230202578,0.904,0.8667305848513902,1000.0,0.7999657473070487,0.798,0.7951627937752568,10000.0,0.7999657473070488,0.798,0.7951627937752568,10000.0
Mixed,ResNet50,Speckle Noise 5,2024-11-04 12:14:02.647452,1949.316257953644,5,0.7776,0.8110959529876709,0.8311827956989247,0.773,0.8010362694300518,1000.0,0.9151138716356108,0.884,0.8992878942014243,1000.0,0.8356741573033708,0.595,0.6950934579439252,1000.0,0.6650062266500623,0.534,0.5923460898502496,1000.0,0.6634538152610442,0.826,0.7358574610244989,1000.0,0.7456445993031359,0.642,0.6899516389038152,1000.0,0.6905864197530864,0.895,0.779616724738676,1000.0,0.7922077922077922,0.854,0.821944177093359,1000.0,0.8902691511387164,0.86,0.8748728382502543,1000.0,0.7987751531058618,0.913,0.8520765282314513,1000.0,0.7827913982057606,0.7776000000000001,0.7742083079667704,10000.0,0.7827913982057606,0.7776,0.7742083079667705,10000.0
Mixed,ResNet50,Zoom Blur 1,2024-11-04 12:14:09.032559,1949.316257953644,5,0.8069,0.6693962216377258,0.8259587020648967,0.84,0.8329201784828953,1000.0,0.9334787350054524,0.856,0.8930620761606678,1000.0,0.8049052396878483,0.722,0.761201897733263,1000.0,0.6424923391215526,0.629,0.6356745831227893,1000.0,0.7358326068003488,0.844,0.7862133209129017,1000.0,0.7151335311572701,0.723,0.7190452511188463,1000.0,0.8537344398340249,0.823,0.8380855397148674,1000.0,0.8010899182561307,0.882,0.8396001903855307,1000.0,0.8869047619047619,0.894,0.8904382470119521,1000.0,0.8925964546402503,0.856,0.873915262889229,1000.0,0.8092126728472537,0.8069000000000001,0.8070156547532943,10000.0,0.8092126728472536,0.8069,0.8070156547532942,10000.0
Mixed,ResNet50,Zoom Blur 2,2024-11-04 12:14:15.369896,1949.316257953644,5,0.8008,0.6805604100227356,0.8099808061420346,0.844,0.8266405484818804,1000.0,0.9455782312925172,0.834,0.8862911795961743,1000.0,0.7990970654627539,0.708,0.750795334040297,1000.0,0.6229022704837117,0.631,0.6269249875807252,1000.0,0.7102177554438861,0.848,0.7730173199635368,1000.0,0.7222222222222222,0.715,0.7185929648241206,1000.0,0.8717391304347826,0.802,0.8354166666666667,1000.0,0.8071955719557196,0.875,0.8397312859884837,1000.0,0.8817733990147784,0.895,0.8883374689826302,1000.0,0.8788501026694046,0.856,0.867274569402229,1000.0,0.8049556555121811,0.8008,0.8013022325526744,10000.0,0.8049556555121811,0.8008,0.8013022325526744,10000.0
Mixed,ResNet50,Zoom Blur 3,2024-11-04 12:14:22.220950,1949.316257953644,5,0.7876,0.7248823046684265,0.7984718242597899,0.836,0.8168050806057645,1000.0,0.9507620164126612,0.811,0.8753372908796546,1000.0,0.7787610619469026,0.704,0.7394957983193277,1000.0,0.5982986767485823,0.633,0.6151603498542274,1000.0,0.6912972085385879,0.842,0.7592425608656448,1000.0,0.700990099009901,0.708,0.7044776119402985,1000.0,0.8762886597938144,0.765,0.816871329418046,1000.0,0.7970204841713222,0.856,0.8254580520732884,1000.0,0.8688046647230321,0.894,0.8812222769837358,1000.0,0.8854389721627409,0.827,0.8552223371251292,1000.0,0.7946133667767334,0.7876,0.7889292688065116,10000.0,0.7946133667767336,0.7876,0.7889292688065117,10000.0
Mixed,ResNet50,Zoom Blur 4,2024-11-04 12:14:28.924849,1949.316257953644,5,0.7731,0.7747836112976074,0.7746999076638966,0.839,0.8055688910225637,1000.0,0.9511002444987776,0.778,0.8558855885588559,1000.0,0.77007700770077,0.7,0.7333682556312204,1000.0,0.5797235023041475,0.629,0.603357314148681,1000.0,0.6480916030534352,0.849,0.7350649350649351,1000.0,0.6958290946083419,0.684,0.6898638426626323,1000.0,0.8833535844471446,0.727,0.7975863960504662,1000.0,0.7971153846153847,0.829,0.8127450980392157,1000.0,0.8628404669260701,0.887,0.8747534516765286,1000.0,0.8783930510314875,0.809,0.8422696512233212,1000.0,0.7841223846849456,0.7731000000000001,0.775046342407842,10000.0,0.7841223846849456,0.7731,0.775046342407842,10000.0
Mixed,ResNet50,Zoom Blur 5,2024-11-04 12:14:35.553928,1949.316257953644,5,0.7434,0.8792018294334412,0.7234982332155477,0.819,0.7682926829268293,1000.0,0.9505347593582888,0.711,0.8135011441647597,1000.0,0.7419006479481641,0.687,0.7133956386292836,1000.0,0.5538194444444444,0.638,0.5929368029739776,1000.0,0.6024442846872753,0.838,0.7009619406106231,1000.0,0.6571709233791748,0.669,0.6630327056491576,1000.0,0.8820375335120644,0.658,0.7537227949599085,1000.0,0.7930348258706468,0.797,0.7950124688279303,1000.0,0.8391812865497076,0.861,0.8499506416584401,1000.0,0.883177570093458,0.756,0.8146551724137931,1000.0,0.7626799509058771,0.7434000000000001,0.7465461992814703,10000.0,0.7626799509058771,0.7434,0.7465461992814703,10000.0
Mixed,ResNet50,In-Distribution,2024-11-04 12:46:10.453283,1880.71147441864,6,0.8244,0.5857426524162292,0.8029064486830154,0.884,0.8415040456925273,1000.0,0.8862332695984704,0.927,0.906158357771261,1000.0,0.7177637511271415,0.796,0.7548601232811759,1000.0,0.7222898903775883,0.593,0.6512904997254255,1000.0,0.863481228668942,0.759,0.8078765300691857,1000.0,0.7419038272816487,0.756,0.74888558692422,1000.0,0.8433395872420263,0.899,0.8702807357212003,1000.0,0.8563106796116505,0.882,0.8689655172413793,1000.0,0.8957915831663327,0.894,0.8948948948948948,1000.0,0.9172932330827068,0.854,0.8845157949249093,1000.0,0.8247313498839522,0.8244,0.822923208624618,10000.0,0.8247313498839521,0.8244,0.822923208624618,10000.0
Mixed,ResNet50,Brightness 1,2024-11-04 12:46:19.598541,1880.71147441864,6,0.8234,0.591472327709198,0.7847769028871391,0.897,0.8371441903873076,1000.0,0.88996138996139,0.922,0.9056974459724952,1000.0,0.7154545454545455,0.787,0.7495238095238096,1000.0,0.7285180572851806,0.585,0.64891846921797,1000.0,0.8656884875846501,0.767,0.8133616118769883,1000.0,0.747534516765286,0.758,0.7527308838133069,1000.0,0.8470254957507082,0.897,0.8712967459932005,1000.0,0.8622047244094488,0.876,0.869047619047619,1000.0,0.8758486905916586,0.903,0.8892171344165436,1000.0,0.9232456140350878,0.842,0.8807531380753137,1000.0,0.8240258424725095,0.8234,0.8217691048324554,10000.0,0.8240258424725097,0.8234,0.8217691048324554,10000.0
Mixed,ResNet50,Brightness 2,2024-11-04 12:46:26.608961,1880.71147441864,6,0.8184,0.6126858592033386,0.7518796992481203,0.9,0.8192990441511151,1000.0,0.8905180840664711,0.911,0.9006426099851705,1000.0,0.7212065813528337,0.789,0.7535816618911176,1000.0,0.7268170426065163,0.58,0.6451612903225806,1000.0,0.8618721461187214,0.755,0.8049040511727079,1000.0,0.7608915906788247,0.751,0.7559134373427278,1000.0,0.8457899716177862,0.894,0.8692270296548371,1000.0,0.8675298804780877,0.871,0.8692614770459082,1000.0,0.8441558441558441,0.91,0.875842155919153,1000.0,0.9288939051918736,0.823,0.8727465535524921,1000.0,0.819955474551508,0.8183999999999999,0.8166579311037809,10000.0,0.8199554745515079,0.8184,0.816657931103781,10000.0
Mixed,ResNet50,Brightness 3,2024-11-04 12:46:33.704579,1880.71147441864,6,0.8068,0.6489331722259521,0.7146245059288537,0.904,0.798233995584989,1000.0,0.8951048951048951,0.896,0.8955522238880559,1000.0,0.708941605839416,0.777,0.7414122137404581,1000.0,0.7113276492082826,0.584,0.6414058209774849,1000.0,0.8611435239206534,0.738,0.7948303715670436,1000.0,0.7662753468516542,0.718,0.7413526071244191,1000.0,0.8387404580152672,0.879,0.8583984375000001,1000.0,0.8617234468937875,0.86,0.8608608608608608,1000.0,0.8159784560143627,0.909,0.8599810785241249,1000.0,0.9304750869061412,0.803,0.8620504562533549,1000.0,0.8104334974683315,0.8068,0.8054078066020791,10000.0,0.8104334974683314,0.8068,0.8054078066020791,10000.0
Mixed,ResNet50,Brightness 4,2024-11-04 12:46:40.321580,1880.71147441864,6,0.7933,0.6999346017837524,0.6835730507191522,0.903,0.7781128823782852,1000.0,0.8947906026557712,0.876,0.8852956038403234,1000.0,0.6898106402164111,0.765,0.7254623044096729,1000.0,0.6895734597156398,0.582,0.631236442516269,1000.0,0.866507747318236,0.727,0.790647090810223,1000.0,0.7768969422423556,0.686,0.7286245353159851,1000.0,0.8231357552581262,0.861,0.8416422287390029,1000.0,0.8611955420466059,0.85,0.8555611474584801,1000.0,0.7842465753424658,0.916,0.8450184501845018,1000.0,0.9308252427184466,0.767,0.8410087719298245,1000.0,0.8000555558233209,0.7933000000000001,0.7922609457582567,10000.0,0.8000555558233211,0.7933,0.7922609457582568,10000.0
Mixed,ResNet50,Brightness 5,2024-11-04 12:46:47.259074,1880.71147441864,6,0.7504,0.8516432642936707,0.5939799331103679,0.888,0.7118236472945891,1000.0,0.8891304347826087,0.818,0.8520833333333333,1000.0,0.6690712353471596,0.742,0.703651019440493,1000.0,0.5971223021582733,0.581,0.5889508362899138,1000.0,0.8544542032622334,0.681,0.7579298831385644,1000.0,0.7871222076215506,0.599,0.6802952867688814,1000.0,0.7932367149758454,0.821,0.8068796068796068,1000.0,0.8822882288228823,0.802,0.8402304871660555,1000.0,0.7050980392156863,0.899,0.7903296703296704,1000.0,0.9269972451790632,0.673,0.7798377752027811,1000.0,0.769850054447567,0.7504000000000001,0.7512011545843889,10000.0,0.769850054447567,0.7504,0.7512011545843889,10000.0
Mixed,ResNet50,Contrast 1,2024-11-04 12:46:54.105158,1880.71147441864,6,0.8107,0.6232433915138245,0.774622892635315,0.873,0.8208744710860367,1000.0,0.9049544994944388,0.895,0.8999497234791353,1000.0,0.6394716394716394,0.823,0.7197201574114559,1000.0,0.7097902097902098,0.609,0.6555435952637244,1000.0,0.8062248995983936,0.803,0.8046092184368737,1000.0,0.8068459657701712,0.66,0.7260726072607262,1000.0,0.8282548476454293,0.897,0.8612578012481996,1000.0,0.9071274298056156,0.84,0.8722741433021807,1000.0,0.8507042253521127,0.906,0.8774818401937046,1000.0,0.9412455934195064,0.801,0.8654781199351702,1000.0,0.8169242202982832,0.8107,0.8103261677617206,10000.0,0.8169242202982832,0.8107,0.8103261677617207,10000.0
Mixed,ResNet50,Contrast 2,2024-11-04 12:47:00.726069,1880.71147441864,6,0.7016,1.0055986642837524,0.6782464846980976,0.82,0.7424173834314168,1000.0,0.9238709677419354,0.716,0.8067605633802817,1000.0,0.4889570552147239,0.797,0.6060836501901141,1000.0,0.5756302521008403,0.548,0.5614754098360656,1000.0,0.6131934032983508,0.818,0.700942587832048,1000.0,0.8641188959660298,0.407,0.5533650577838205,1000.0,0.7623574144486692,0.802,0.7816764132553605,1000.0,0.9213630406290956,0.703,0.7975042541123085,1000.0,0.6989079563182528,0.896,0.7852760736196319,1000.0,0.956766917293233,0.509,0.6644908616187989,1000.0,0.748341238770923,0.7016,0.6999992255059848,10000.0,0.748341238770923,0.7016,0.6999992255059848,10000.0
Mixed,ResNet50,Contrast 3,2024-11-04 12:47:09.681171,1880.71147441864,6,0.6036,1.4154033660888672,0.6129554655870445,0.757,0.6774049217002237,1000.0,0.9383177570093458,0.502,0.654071661237785,1000.0,0.4210227272727272,0.741,0.5369565217391304,1000.0,0.482824427480916,0.506,0.494140625,1000.0,0.4766410408042578,0.806,0.5990338164251209,1000.0,0.8717105263157895,0.265,0.4064417177914111,1000.0,0.7093596059113301,0.72,0.7146401985111662,1000.0,0.9322834645669292,0.592,0.7241590214067278,1000.0,0.5832205683355887,0.862,0.6957223567393058,1000.0,0.9531772575250836,0.285,0.4387990762124711,1000.0,0.6981512840809014,0.6035999999999999,0.5941369916763343,10000.0,0.6981512840809012,0.6036,0.5941369916763343,10000.0
